Local Body Code,Local Body Name,Local Body Type,"District Level Parent Name
",Intermediate Level Parent Name,Ward Code,Ward Number,"Ward Name (In English)
","Ward Name (In Local)
"
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479361,1,ANKATHAYI,??????????
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479362,2,ERAVANNUR NORTH,?????????? ?????????
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479363,3,ERAVANNUR SOUTH,?????????? ??????
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479364,4,NARYACHAL,????????????
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479365,5,PULLALOOR,???????????
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479366,6,ERANJUKUNNU,????????????
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479367,7,RAMPOYIL,??????????
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479368,8,MADAVOOR,???????
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479369,9,MADAVOORMUKKU,?????????????
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479370,10,PYBALUSSERY,?????????????
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479371,11,KOTTAKKAVAYAL,??????????????
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479372,12,ARAMBRAM,?????????
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479373,13,PULLIKKOTH,??????????????
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479374,14,ARANKILTHAZHAM,???????????????
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479375,15,MUTTANCHERY,????????????
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479376,16,PULLORAMMAL,?????????????
221452,MADAVOOR,Village Panchayat,KOZHIKODE,KODUVALLY,1479377,17,CHATHANAMBU,????????????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479426,1,KOODATHAI,?????????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479427,2,KAKKATTUKUNNU,?????????????????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479428,3,CHEMMARUTHAI,???????????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479429,4,PERUVILLY,??????????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479430,5,KORONTHIRI,??????????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479431,6,OMASSERY EAST,???????? ???????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479432,7,OMASSERY WEST,???????? ????????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479433,8,AMBALAKKANDY,????????????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479434,9,ALUMTHARA,??????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479435,10,VENNAKODE,???????????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479436,11,NADAMMALPOYIL,???????????????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479437,12,KANIYARKANDAM,???????????????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479438,13,KOLATHAKARA,??????????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479439,14,VELIMANNA,????????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479440,15,PUTHUR,?????????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479441,16,MANGAD WEST,??????? ????????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479442,17,MANGAD EAST,??????? ???????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479443,18,CHAKKIKAVU,???????????
221453,OMASSERY,Village Panchayat,KOZHIKODE,KODUVALLY,1479444,19,MEPPALLY,?????????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496475,1,KANNAPPANKUND,????????????????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496476,2,MATTIKKUNNU,?????????????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496477,3,VALLIYAD,?????????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496478,4,MUPPATHEKRA,??????????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496479,5,KANALAD,??????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496480,6,ADIVARAM,???????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496481,7,ELIKKAD,?????????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496482,8,KAITHAPPOYIL,????????????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496483,9,WEST KAITHAPPOYIL,????????????????????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496484,10,ODUNGAKKAD,?????????????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496485,11,KUPPAYAKKODE,?????????????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496486,12,MAMMUNNIPPADI,??????????????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496487,13,KOTTARAKOTH,???????????????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496488,14,KAVUMPURAM,?????????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496489,15,PERUMBALLY,???????????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496490,16,MALAPURAM,??????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496491,17,ELOKKARA,???????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496492,18,ENGAPPUZHA,???????????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496493,19,VANIKKARA,????????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496494,20,KARIKULAM,???????
221454,PUTHUPPADY,Village Panchayat,KOZHIKODE,KODUVALLY,1496495,21,KAKKAVAYAL,??????????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479471,1,THEKKUMTHOTTAM,?????????????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479472,2,VATTAKKORU,??????????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479473,3,KORANGAD,?????????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479474,4,CHUNGAM NORTH,?????? ?????????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479475,5,CHUNGAM SOUTH,?????? ??????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479476,6,VEZHUPUR,???????????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479477,7,THAMARASSERY,??????????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479478,8,KARADI,??????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479479,9,KUDUKKILUMMARAM,?????????????????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479480,10,ANDONA,??????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479481,11,RAROTH,????????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479482,12,PARAPPANPOYIL EAST,????????????????? ???????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479483,13,PARAPPANPOYIL WEST,????????????????? ????????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479484,14,CHEMBRA,???????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479485,15,KEDAVOOR,????????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479486,16,EARPONA,?????????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479487,17,THACHAMPOYIL,????????????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479488,18,PALLIPPURAM,???????????
221455,THAMARASSERI,Village Panchayat,KOZHIKODE,KODUVALLY,1479489,19,AVELAM,?????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490052,1,MUTHAPPANPUZHA,??????????????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490053,2,KAVUKALLEL,????????????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490054,3,ANACKAMPOYIL,??????????????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490055,4,KODAKKATTUPARA,??????????????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490056,5,PONNAMKAYAM,???????????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490057,6,URUMI,?????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490058,7,PUNNAKKAL,???????????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490059,8,PAMBIZHANHAPARA,?????????????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490060,9,MARIYAPPURAM,??????????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490061,10,MARAKKATTUPURAM,??????????????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490062,11,THONDIMMAL,????????????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490063,12,THAZHETHIRUVAMBADY,???????????????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490064,13,AMBALAPPARA,??????????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490065,14,THIRUVAMBADY TOWN,??????????? ?????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490066,15,PALAKKADAVE,?????????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490067,16,THAMBALAMANNA,?????????
221456,THIRUVAMBADI,Village Panchayat,KOZHIKODE,KODUVALLY,1490068,17,PULLOORAMPARA,????????????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479519,1,CHALIYAM BEACH NORTH,?????? ?????? ?????????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479520,2,HIGH SCHOOL,???????????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479521,3,CHALIYAM ANGADI,?????? ???????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479522,4,MURUKALLINGAL WEST,??????????????? ????????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479523,5,MURUKALLINGAL EAST,??????????????? ???????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479524,6,VADAKKUMBAD,????????????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479525,7,KARAKALI,??????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479526,8,MANNUR NORTH,???????? ????????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479527,9,PRABODHINI,?????????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479528,10,MANNUR VALAVU,???????? ????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479529,11,ALUNKAL,?????????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479530,12,KEEZHKKOD,??????????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479531,13,KAITHAVALAPPU,?????????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479532,14,KADALUNDI EAST,???????? ???????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479533,15,EDACHIRA,???????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479534,16,MANNUR CENTRAL,???????? ???????????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479535,17,PAZHANCHANNUR,??????????????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479536,18,KADALUNDIWEST,???????? ???????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479537,19,VAKKADAVU,????????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479538,20,KAPPALANGADI,???????????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479539,21,KADUKKA BAZAR,?????? ??????
221458,KADALUNDI,Village Panchayat,KOZHIKODE,KOZHIKODE,1479540,22,CHALIYAM KADUKKA BAZAR,?????? ?????? ??????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496693,1,IRINGALLUR,?????????????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496694,2,PALAZHI PALA,?????? ???
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496695,3,PALAZHI WEST,?????? ????????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496696,4,PALAZHI EAST,?????? ???????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496697,5,PANTHEERANKAVE NORTH,????????????? ?????????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496698,6,PANTHEERANKAVE SOUTH,????????????? ??????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496699,7,POOLENKARA,????????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496700,8,MUTHUVANATHARA,??????????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496701,9,MANAKKADAVE,????????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496702,10,KODAL NADAKKAVE,?????? ????????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496703,11,MOORKKANAD,????????????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496704,12,CHATHOTHARA,??????????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496705,13,KODINATTUMUKKU,????????????????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496706,14,PALAKURUMBA,??????????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496707,15,OLAVANNA,??????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496708,16,THONDILAKKADAVE,?????????????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496709,17,KAYATTI,??????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496710,18,ODUMBRA,????????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496711,19,KAMBILIPARAMBU,?????????????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496712,20,KUNNATHUPALAM,?????????????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496713,21,M.G.NAGAR,??.??.?????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496714,22,MATHARA,??????
221459,OLAVANNA,Village Panchayat,KOZHIKODE,KOZHIKODE,1496715,23,KONTHANARI,?????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504003,1,PULLANOOR,????????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504004,2,MALAYAMMA,??????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504005,3,MUTTAYAM,???????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504006,4,EAST MALAYAMMA,??????? ??????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504007,5,KATTANGAL,???????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504008,6,PARATHAPOYIL,????????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504009,7,ERIMALA,?????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504010,8,NAYARKUZHI,??????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504011,9,PAZHOOR,???????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504012,10,KOOLIMADU,????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504013,11,ARAYANGODU,?????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504014,12,PUTHIYADAM,????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504015,13,VELLALASSERI,????????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504016,14,CHOOLUR,???????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504017,15,CHETTIKKADAVU,????????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504018,16,VELLANUR,???????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504019,17,KOOZHAKKOD,?????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504020,18,KOZHIMANNA,????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504021,19,CHATHAMANGALAM,??????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504022,20,VENGERIMADAM,???????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504023,21,POOLAKODE,?????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504024,22,CHENOTH,????????
221461,CHATHAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1504025,23,PULLAVOOR,???????????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496888,1,KUMARANELLUR,??????????????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496889,2,KARAMOOLA WEST,?????? ????????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496890,3,KARAMOOLA EAST,?????? ???????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496891,4,VALLATHAIPPARA,???????????????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496892,5,CHUNDATHUMPOIL,??????????????????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496893,6,THOTTAKKAD,???????????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496894,7,THEKKUMKUTTY,????????????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496895,8,ALLY,????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496896,9,KALARIKANDI,???????????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496897,10,MYSOORMALA,?????????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496898,11,ANAYAMKUNNU,???????????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496899,12,KARUTHAPARAMBU,????????????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496900,13,NELLIKKAPARAMBU,????????????????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496901,14,KAKKAD,???????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496902,15,SOUTH KARASSERY,?????? ?????????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496903,16,CHONATTU,??????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496904,17,NORTH KARASSERY,????????? ?????????
221462,KARASSERI,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496905,18,ANAYAMKUNNU WEST,??????????? ????????
221464,KODIYATHUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479697,1,KODIYATHUR,????????????
221464,KODIYATHUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479698,2,KARAKUTTY,???????????
221464,KODIYATHUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479699,3,MATTUMURY,??????????
221464,KODIYATHUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479700,4,GOTHAMBUROAD,???????????
221464,KODIYATHUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479701,5,THOTTUMUKKAM,????????????
221464,KODIYATHUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479702,6,PALLITHAZHAM,???????????
221464,KODIYATHUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479703,7,PUTHIYANIDAM,?????????
221464,KODIYATHUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479704,8,ERANHIMAVU,??????????
221464,KODIYATHUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479705,9,PANNICODE,???????????
221464,KODIYATHUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479706,10,PAZHAMPARAMBU,?????????
221464,KODIYATHUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479707,11,POTTAMMEL,???????????
221464,KODIYATHUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479708,12,CHERUVADI,????????
221464,KODIYATHUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479709,13,CHULLIKKAPARAMBU WEST,???????????????? ????????
221464,KODIYATHUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479710,14,CHULLIKKAPARAMBU EAST,???????????????? ???????
221464,KODIYATHUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479711,15,KANNAMPARAMBU,????????????
221464,KODIYATHUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479712,16,SOUTH KODIYATHUR,?????? ????????????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479747,1,PATHIMANGALAM,????????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479748,2,PADANILAM,??????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479749,3,PILASSERY,??????????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479750,4,POYYA,?????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479751,5,NOCHIPOYIL,?????????????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479752,6,CHOOLAMVAYAL,??????????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479753,7,MURIYANAL,??????????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479754,8,KUNNAMANGALAM EAST,?????????? ???????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479755,9,CHETHUKADAV NORTH,?????????? ?????????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479756,10,CHETHUKADAV,??????????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479757,11,KURIKKATHUR,??????????????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479758,12,CHATHANKAV SOUTH,??????????? ??????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479759,13,CHATHANKAV NORTH,??????????? ????????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479760,14,KUNNAMANGALAM,??????????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479761,15,CHERINJAL,???????????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479762,16,PAINGOTTUPURAM EAST,?????????????? ???????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479763,17,PAINGOTTUPURAM WEST,?????????????? ????????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479764,18,KOLAITHAZHAM,??????????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479765,19,KARANTHUR,??????????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479766,20,KARANTHUR EAST,?????????? ???????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479767,21,KARANTHUR NOTH,?????????? ????????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479768,22,VELOOR,??????
221465,KUNNAMANGALAM,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1479769,23,PANTHEERPADAM,????????????
221466,KURUVATTUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496818,1,KURUVATTOOR NORTH,???????????? ?????????
221466,KURUVATTUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496819,2,PULLALOOR,???????????
221466,KURUVATTUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496820,3,KURUVATTOOR,????????????
221466,KURUVATTUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496821,4,KURUVATTOOR EAST,???????????? ??????
221466,KURUVATTUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496822,5,PAYAMBRA NORTH,??????? ?????????
221466,KURUVATTUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496823,6,PAYIMBRA,????????
221466,KURUVATTUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496824,7,PAYIMBRA EAST,???????? ???????
221466,KURUVATTUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496825,8,KONOTT,????????
221466,KURUVATTUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496826,9,POLOOR EAST,??????? ???????
221466,KURUVATTUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496827,10,POLOOR,???????
221466,KURUVATTUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496828,11,NADAMMAL,????????
221466,KURUVATTUR,Village Panchayat,KOZHIKODE,KUNNAMANGALAM,1496829,12,CHERUVATTA,????????
